age,monthly_charges,tenure,n_monthly_visits,monthly_products,total_charges,irrelevant_1,irrelevant_2
62,1539,39,1,2.0,40474.28,0.63,-0.11
53,652,32,8,4.0,31214.99,0.37,1.63
49,1036,48,9,6.0,47918.01,0.79,0.4
40,264,32,8,1.0,10664.91,0.38,-0.82
69,1848,64,4,9.0,105742.6,0.14,1.39
22,2060,39,7,6.0,93139.33,0.45,-0.58
37,566,33,3,5.0,22225.82,0.41,2.21
36,985,11,2,7.0,16074.53,0.44,-2.07
28,2854,22,3,14.0,72247.49,0.51,0.48
78,891,40,2,4.0,51482.73,0.78,0.97
70,1273,62,7,6.0,116392.34,0.5,-0.03
28,205,25,2,3.0,5085.2,0.53,0.44
75,767,44,4,1.0,47274.68,0.81,-0.29
28,306,18,5,4.0,4730.7,0.67,0.93
74,2774,54,6,10.0,111548.04,0.17,0.05
31,2306,18,9,9.0,43484.47,0.98,1.57
72,308,36,5,2.0,11331.96,0.96,0.39
40,310,22,5,1.0,3815.67,0.98,0.83
46,2302,45,4,7.0,68502.98,0.54,0.95
66,2353,37,0,11.0,46183.87,0.65,-0.13
30,34,6,1,1.0,186.76,0.44,0.7
73,2455,50,6,11.0,167920.42,0.45,-0.39
31,2159,10,1,11.0,18611.62,0.91,0.56
53,166,35,7,2.0,7440.6,0.86,-1.6
76,1092,65,4,5.0,104875.12,0.74,0.78
21,297,9,3,1.0,3491.57,0.74,0.29
24,1672,14,3,7.0,20150.68,0.16,1.72
46,1807,36,4,7.0,88141.87,0.68,-0.08
44,1766,29,8,6.0,34297.59,0.66,-0.33
54,1921,26,6,7.0,61891.5,0.86,-1.4
25,1063,28,2,1.0,37860.38,0.33,-0.81
65,1288,40,8,1.0,54010.34,0.73,-1.06
41,252,49,8,1.0,12310.56,0.44,0.51
68,1168,43,2,2.0,71813.03,0.08,0.64
32,593,8,4,1.0,6282.75,0.08,-0.75
42,2985,17,2,12.0,68606.37,0.86,-1.03
74,1559,66,6,6.0,56780.46,0.4,1.66
72,2726,51,9,11.0,106875.39,0.46,0.43
53,1611,36,1,10.0,46030.26,0.66,1.59
33,1865,38,8,6.0,75160.23,0.69,-0.3
20,156,7,2,1.0,1605.3,0.23,0.14
40,1878,40,5,4.0,99050.25,0.34,0.4
27,2242,13,1,7.0,20927.22,0.39,-1.51
67,730,25,1,1.0,13408.38,0.43,0.94
65,286,26,3,1.0,7202.95,0.33,0.62
36,2122,16,9,8.0,30686.8,0.84,1.66
49,2806,53,5,10.0,182164.28,0.41,-1.82
68,1315,29,8,7.0,44194.97,0.83,-1.58
54,2656,20,1,10.0,64832.92,0.09,2.43
58,2848,37,4,10.0,133629.11,0.7,1.33
54,2557,47,0,9.0,82272.48,0.47,-0.47
63,641,60,5,6.0,25651.11,0.91,-0.61
74,2823,56,3,13.0,84710.04,0.23,-0.66
40,75,31,8,1.0,2091.15,0.19,-1.22
56,2853,28,0,8.0,111673.31,0.07,-1.8
78,2127,67,2,5.0,182702.9,0.68,0.35
48,985,16,0,5.0,18331.96,0.63,-0.54
66,435,42,7,1.0,22325.59,0.84,0.58
29,1885,32,5,8.0,75550.75,0.21,1.25
32,2648,27,9,7.0,74063.79,0.2,0.62
75,2789,30,3,11.0,65728.69,1.0,-0.44
67,1323,52,4,5.0,55180.54,0.8,1.85
76,627,35,3,4.0,12690.91,0.89,0.63
26,887,31,5,5.0,41221.22,0.27,-1.05
63,2064,53,4,10.0,66859.57,0.41,2.46
47,807,19,8,4.0,13495.98,0.32,0.24
54,869,54,5,4.0,36350.42,0.49,0.22
68,914,59,1,3.0,57285.9,0.64,1.58
37,419,41,3,2.0,20616.23,0.63,0.24
60,2038,53,0,8.0,149753.19,0.47,0.48
24,1175,15,8,2.0,17314.34,0.15,-0.99
62,2950,36,0,13.0,152333.38,0.89,0.22
60,400,24,6,1.0,11492.26,0.96,-0.35
72,1509,28,9,5.0,21337.17,0.11,0.07
30,1423,6,2,4.0,8997.57,0.47,-1.21
75,1122,38,1,5.0,43007.02,0.33,-0.05
59,200,54,5,2.0,10946.13,0.9,0.87
56,1938,52,0,7.0,70789.29,0.15,-0.71
52,2718,35,2,8.0,75606.89,0.86,0.16
63,1862,33,1,2.0,50889.23,0.42,-1.04
55,2572,27,5,13.0,66403.57,0.59,-0.66
76,2609,62,0,13.0,203292.23,0.14,-0.89
75,1140,58,1,1.0,38304.23,0.84,1.52
74,671,57,6,3.0,28468.85,0.22,-0.32
40,2280,19,0,11.0,30294.17,0.89,-1.36
42,2700,38,5,10.0,88888.8,0.88,-1.78
70,1702,29,4,5.0,71285.09,0.03,-0.51
43,2459,47,4,13.0,157453.68,0.36,-1.0
25,880,33,1,5.0,19362.39,0.22,-1.08
56,665,26,5,2.0,22938.09,0.07,-1.13
41,2779,13,8,11.0,40529.61,0.88,1.53
71,2352,33,4,9.0,111384.28,0.16,0.31
41,1220,37,3,1.0,53224.35,0.17,1.63
26,2033,7,8,10.0,19398.79,0.52,-1.37
59,80,46,1,1.0,3050.45,0.34,-1.63
38,361,10,4,1.0,5069.16,0.58,0.7
37,2898,13,3,8.0,19665.72,0.54,-0.35
58,2009,20,5,6.0,35484.33,0.19,-1.26
64,2834,50,3,9.0,150172.0,0.64,-1.45
40,2379,25,9,8.0,32460.48,0.86,-0.26
70,751,29,6,1.0,26894.54,0.5,0.57
77,273,53,7,3.0,20836.14,0.49,0.07
73,1216,43,1,5.0,63008.27,0.66,1.28
46,1629,23,2,6.0,37378.89,0.35,-1.34
67,1822,32,9,7.0,86218.36,0.3,-0.43
28,1818,8,4,6.0,16450.51,0.83,-2.01
49,461,21,3,1.0,7828.02,0.12,0.84
67,2613,59,5,9.0,193048.88,0.78,-0.12
79,1432,63,5,2.0,75272.17,0.89,3.1
48,2657,39,0,10.0,57382.42,0.97,-0.66
45,1592,23,1,4.0,19090.9,0.24,1.4
51,10,52,9,2.0,348.09,0.18,0.84
63,2116,36,2,5.0,58412.85,0.7,-0.64
41,822,40,6,1.0,34946.86,0.09,-1.06
46,263,45,0,1.0,11812.43,0.0,0.96
63,701,51,5,1.0,22699.07,0.04,0.72
53,1878,19,5,7.0,51063.55,0.19,-0.45
50,2382,26,1,14.0,58620.33,0.68,0.25
45,1989,45,1,7.0,120246.89,0.84,-0.28
38,1703,44,5,7.0,103886.06,0.78,-1.35
70,1601,48,2,7.0,77686.91,0.38,-0.1
42,708,46,2,1.0,39815.03,0.62,0.2
65,470,51,5,4.0,35271.19,0.34,-1.65
33,2033,41,2,7.0,109716.22,0.34,0.21
76,1112,68,8,2.0,102401.7,0.99,0.62
64,1707,44,4,8.0,102556.95,0.04,-1.11
37,2511,19,8,9.0,36413.6,0.04,0.82
21,2062,9,8,4.0,20153.56,0.23,-1.65
63,372,59,8,1.0,28768.4,0.76,-0.95
76,169,55,7,1.0,7203.92,0.61,-1.12
37,1732,12,2,6.0,25183.88,0.78,1.33
54,59,39,4,1.0,3280.2,0.72,0.17
21,2678,21,5,10.0,47187.1,0.06,-0.42
42,1194,23,5,5.0,13954.63,0.64,1.08
34,1811,45,3,8.0,73020.9,0.2,-0.16
71,2084,49,1,9.0,75032.38,0.42,-0.02
31,1083,15,4,4.0,11299.32,0.86,-1.21
64,2056,51,9,6.0,144149.14,0.34,0.6
27,113,14,6,6.0,1246.13,0.83,-2.07
24,2724,37,4,10.0,88796.95,0.66,-0.2
24,1209,6,7,4.0,3864.15,0.83,0.83
61,1145,43,6,1.0,47321.93,0.42,1.66
72,1869,53,5,11.0,81728.61,0.55,0.57
56,2100,57,3,7.0,88879.82,0.79,0.8
31,1645,38,3,8.0,46488.62,0.98,0.06
75,1412,50,6,6.0,94566.13,0.44,1.43
22,52,20,1,1.0,1469.01,0.29,0.43
73,411,50,0,1.0,24824.26,0.28,-2.04
71,119,26,6,3.0,2057.83,0.96,-1.23
44,753,17,7,1.0,13812.18,0.71,0.61
77,843,67,6,3.0,36233.59,0.76,1.41
22,1584,12,4,6.0,24600.89,0.05,1.88
52,2338,24,9,9.0,69927.36,0.05,-0.77
64,2988,24,6,11.0,70169.74,0.63,-2.19
36,712,33,9,2.0,28822.71,0.69,-0.37
67,27,43,3,1.0,1428.73,0.38,0.84
44,2661,28,8,11.0,62872.55,0.33,0.63
59,2229,40,8,7.0,72639.75,0.66,-1.02
38,431,43,3,1.0,24168.73,0.0,-1.38
41,2558,34,9,11.0,76120.85,0.36,-0.63
46,1713,53,2,6.0,73992.89,0.9,-0.08
31,2929,6,6,14.0,22431.51,0.62,1.04
42,31,41,7,1.0,959.41,0.27,0.95
42,2372,13,1,7.0,36209.25,0.89,-0.25
50,1023,25,5,3.0,17484.26,0.18,-0.37
69,307,50,7,5.0,13420.67,0.84,1.75
56,1932,32,8,7.0,83664.58,0.46,-1.54
77,392,58,0,1.0,19994.01,0.99,0.56
22,323,21,4,1.0,8111.23,0.46,0.78
71,1224,53,9,7.0,77917.35,0.74,-1.41
69,1946,35,2,5.0,48788.44,0.63,0.39
20,802,12,6,2.0,9805.59,0.89,0.91
43,672,23,4,4.0,12776.37,0.81,-0.72
31,2820,35,9,11.0,68104.74,0.36,1.11
26,804,28,6,4.0,16571.42,0.33,0.99
26,827,21,7,6.0,25551.91,0.34,-1.24
36,2874,44,2,12.0,139539.19,0.82,1.37
65,2669,46,7,8.0,72645.3,0.65,-0.97
34,2617,13,6,12.0,49777.59,0.88,0.87
27,1229,39,9,6.0,38257.39,0.62,0.44
36,1683,42,9,7.0,102075.32,0.03,0.37
20,854,17,0,3.0,7542.35,0.98,-2.13
47,2921,15,0,12.0,53181.33,0.53,-1.1
34,1680,12,0,9.0,18743.61,0.34,0.51
36,2904,12,6,11.0,40042.9,0.08,-0.17
23,367,15,2,1.0,6900.2,0.05,0.74
76,2813,63,5,10.0,262894.37,0.64,-0.33
36,1671,20,9,8.0,48828.68,0.22,-1.5
70,1817,30,5,8.0,59733.52,0.02,-0.04
56,2983,20,4,10.0,68600.61,0.84,0.73
72,211,64,7,2.0,19393.53,0.83,0.52
44,2262,50,0,7.0,137334.91,0.93,-1.66
68,1732,50,0,6.0,96614.31,0.06,-0.1
75,1420,52,7,6.0,107403.57,0.32,0.52
59,608,40,5,2.0,31196.87,0.16,0.32
56,547,58,3,1.0,22252.74,0.73,-0.38
60,1226,38,7,4.0,54312.69,0.93,0.77
26,1818,23,9,8.0,42298.66,0.04,-1.35
28,2781,25,8,11.0,83579.93,0.39,0.97
34,1884,15,1,9.0,14655.77,0.9,-2.58
73,1234,36,9,5.0,47092.53,0.1,-1.74
40,616,36,3,4.0,33130.21,0.13,-1.41
42,2968,36,4,12.0,102046.68,0.66,0.31
28,159,20,3,1.0,3844.69,0.05,0.37
34,1046,32,0,4.0,28294.76,0.85,-0.14
67,2765,30,3,9.0,77460.09,0.5,-1.61
40,2504,49,7,7.0,149396.84,0.48,-1.19
53,2096,43,3,9.0,52627.3,0.26,-0.09
69,1638,37,4,4.0,31672.46,0.77,0.61
65,1246,30,2,10.0,22699.98,0.14,0.35
59,327,40,0,3.0,16274.44,0.41,-1.72
38,2401,33,2,6.0,43204.15,0.31,-1.11
59,2991,30,0,14.0,63264.28,0.7,-1.0
24,1135,26,5,5.0,25738.03,0.82,0.5
22,2998,35,1,11.0,87021.95,0.97,-0.21
45,323,40,6,2.0,13891.3,0.45,1.92
75,2839,50,9,9.0,125322.22,0.4,-1.35
36,91,40,1,1.0,3659.06,0.22,-2.05
68,2248,31,5,8.0,77001.04,0.44,-0.17
49,2806,20,0,10.0,65707.86,0.84,1.01
37,2839,47,3,12.0,131018.22,0.53,0.36
52,1556,56,7,8.0,100737.8,0.56,0.29
25,2696,3,6,10.0,11846.32,0.89,-1.24
62,2751,34,5,11.0,117829.09,0.69,-0.22
20,1015,25,8,2.0,12795.71,0.51,-0.07
75,3,37,8,1.0,75.57,0.8,-0.72
21,2012,4,9,8.0,5634.64,0.03,1.05
20,1142,13,6,4.0,16145.98,0.44,2.04
27,79,38,0,1.0,2563.38,0.89,-0.07
42,606,13,6,2.0,4654.31,0.61,-2.08
65,311,29,6,1.0,11097.23,0.34,0.3
33,1754,37,1,9.0,35729.54,0.48,0.79
34,2058,26,0,10.0,31659.77,0.07,-0.99
35,456,37,4,1.0,18697.1,0.09,-0.37
43,1087,32,3,4.0,26617.66,0.04,-0.83
68,1500,34,8,5.0,71501.0,0.63,-1.98
30,1642,27,4,7.0,55692.69,0.47,0.82
59,2782,54,2,9.0,79455.28,0.89,-0.26
26,2993,40,3,7.0,120423.72,0.25,0.23
65,179,34,4,1.0,4545.67,0.48,1.55
22,897,28,0,5.0,13462.42,0.82,0.09
26,54,29,0,1.0,841.01,0.47,2.03
31,1883,42,2,4.0,112809.61,0.79,-0.57
74,1569,58,9,8.0,58507.6,0.18,-1.03
43,710,14,1,4.0,8131.19,0.49,0.81
60,2510,45,3,7.0,80366.84,0.99,-0.71
59,901,49,1,3.0,27547.01,0.33,0.56
50,937,16,0,3.0,16376.42,0.93,0.61
79,1878,37,0,9.0,71962.33,0.83,-0.26
67,472,30,0,4.0,12381.85,0.73,-2.12
57,1617,25,4,5.0,44522.6,0.65,0.64
26,2574,31,9,9.0,94680.65,0.37,-1.96
21,2696,15,6,9.0,47184.18,0.68,-1.05
76,1765,45,8,6.0,45405.6,0.59,-0.46
29,2320,29,5,11.0,42260.41,0.94,0.21
46,556,27,0,2.0,15970.93,0.56,-0.9
35,2066,12,3,6.0,18717.61,0.64,0.53
54,351,41,9,2.0,20311.29,0.47,1.33
21,1518,13,5,9.0,28511.22,0.29,-0.51
29,839,26,3,1.0,19726.81,0.51,1.09
59,2119,29,8,6.0,58575.65,0.07,0.09
71,397,39,2,1.0,18077.0,0.34,0.98
26,1321,38,5,4.0,46827.17,0.15,-0.41
52,287,56,9,1.0,24067.49,0.37,0.24
44,663,32,7,2.0,23773.17,0.8,-0.67
32,2799,40,7,10.0,159077.2,0.06,-0.6
65,2532,55,5,8.0,153382.38,0.15,0.98
41,857,13,1,5.0,8138.96,0.5,-1.35
45,1815,14,1,7.0,35799.04,0.43,-0.38
20,959,9,4,5.0,11551.49,0.0,-0.8
55,1813,46,9,3.0,91540.89,0.63,-1.66
69,2064,29,7,6.0,38262.98,0.68,-0.12
